AKT,MEK1,ERK12,JNK,IKB,p38,HSP27
0.5502809010011225,0.30895162056336667,0.4376411661537459,-0.14533757078141873,-0.23416537532062942,0.3325403629740371,0.3208601917257085
-0.4084388743610646,-0.007261336692689135,-0.6149477868210692,-0.026657010313536948,-0.3278223629925825,-0.09572345708835847,-0.4068392955857614
-0.36900397454472955,-0.12259649559243227,0.25916839872465003,-0.09693448639252167,-0.26978289153062346,-1.2776969425230869,-0.5252841467784329
1.120403592244872,-1.7977030050926597,-1.8976268832255516,-0.6099141496797995,-1.1812243113690672,0.8297985566877146,0.32179628457384646
-0.0551100447459396,-0.06005926455660514,0.1421874187831355,0.07095131445934569,0.39553790524216853,-0.3123990232275032,-0.44467390365977366
0.12136038920372154,-0.3707007420034544,-0.13287931107570444,-0.9351789960293355,-0.8863109727974046,0.004280686435049188,-0.2141168468185853
-0.22586985858178552,-0.057658839774446746,-0.19604904160553857,0.16637586354330122,-1.0693257806172707,0.4372653593487631,0.9962034202280989
0.3406843641788073,-0.1036290617929031,0.6535259022895916,0.2527149561912567,0.0005141541356277757,-0.2873058314344763,-0.3606404818050891
0.3870171922847581,-0.3162990324235085,-0.24310207641350967,-0.12379684119270737,0.30305725760679103,0.0066672899580012155,-0.016187217347824773
-0.0004842173889486519,0.5608260530911537,0.6265026397745231,0.8484184465107438,-0.1512466335681779,-0.009208248694829243,2.2244437043043632
-0.3332230768887588,0.14859071731388346,0.9608185771157771,-0.07695401094812349,-0.2670266400758605,-0.442704723261554,0.1745904283025405
0.5222914399482713,0.7013187756500664,0.825947799610091,0.47639960671151227,1.45960114939553,-0.3042234234292883,1.3008020174725157
-0.3282536417288591,-0.8361488417937546,-0.822046082658056,-0.38268670845874925,-0.343123707758054,-0.05676583266802953,-0.9849670653678899
-0.012824120069258796,-0.532547106861817,-0.35984562993274727,0.4055463863906367,0.3598070044068195,-0.32956219349176297,0.09985818433988261
0.011574306638760941,-0.19408164108521267,-0.07919801339889472,0.35006330838746447,0.06221878508998721,0.7197039135367285,0.5531597972900815
-0.42166831077668443,-0.8774174553684224,-0.29482868264334705,-0.3122872510873642,0.0680345750710547,-0.015167764947006685,-0.11321922314318406
0.5735853232138465,0.04182340730387529,0.2568648152599296,-0.16384491258690426,0.31887859429455945,-0.28333142235777575,0.032689646636466216
-3.097005070893908,-2.783080464462549,-2.784357040363514,-2.123731228256949,-2.418323577477033,-0.20652230083379622,-1.91725298638386
-1.242165170828922,-1.2288760944159147,-1.1510994248471387,-0.5863343510958694,-0.8821862340313432,0.06898765093916788,-0.6445058752836079
-0.11743830578804985,0.49560137700406615,0.20750587746820698,0.4887127310028738,0.19827772927845996,0.3359679104660003,0.08321112410122611
0.45622319549681495,0.9947932314452739,0.9540112782788579,0.31062839544057896,0.16905898491654123,0.9703550279563851,1.0825842429078052
-1.3074856907684298,-1.1917570696144884,-1.7791753738174094,-1.0778168671378603,-0.9655119558044728,-0.46176439531595304,-1.2418442523326652
0.3440394177463958,-0.0446673679766304,-0.3496518654140334,1.1745351950422027,0.9995133834295225,1.7924602803439595,1.1964833222041058
-0.38201814263965495,-0.9729420190268594,-0.21994295733825142,-0.40897110639334555,-0.1714230930745305,0.2684653317906229,0.3854943891103005
0.9260518109731193,0.8689902571954855,1.5464363322268961,0.5127142703140525,0.1263416310063868,-0.07717197135618861,0.31722142107213896
-2.7959970459185484,-3.149104304639878,-3.200345723562776,-2.4908763572460564,-2.397915645150324,-0.4277022889500499,-2.079262725949464
2.2898766340941896,2.5529809149053593,2.3240032715887704,1.3970899650263306,2.044964412442839,-0.4644715620274076,1.0218039666103458
0.16543390719655923,0.2516274215849864,0.028770194159299434,0.66974778607423,0.8046420535284187,-0.6177921605351561,0.26289048358598865
0.18372691720626738,0.4034532640275362,0.5159403797476636,1.4210418985884696,1.187401767529888,1.7969160170370861,1.625728407764853
0.12753195264865735,-0.05581136479242843,-0.1246833063939315,-1.9908587487641383,-1.1472514939197453,-1.5944978521748658,-0.445260495880339
0.27126521915362645,0.20213884527153841,0.17397662775340095,0.17251795298482786,0.47934623920551583,0.03170347299855999,0.5545936412502077
-0.29226343813673816,-0.5375404991621214,-0.8515715717117684,-0.19218892573002344,-0.6694942013135204,0.06564452324824872,-0.13588305099725528
-0.03994694596591177,0.2653892507426153,0.1524324906022856,0.2395075816216225,1.1420040069451993,0.05058001278107465,-0.6424459624565168
0.018982418504622657,0.007696633752631913,-0.27553053857300347,2.0322070550376483,1.2935428772476965,0.25160995221748833,0.17855019999828875
-1.398878552932689,-0.09416684178653956,0.5101677448801009,0.13968823354067306,-0.3124576464393818,0.13036425132764276,0.44269878552659114
-0.8360389083656445,-1.3342007716479416,-1.7706291319445588,-0.47850118396044766,-0.6606230584835318,-0.5935351623172497,-1.0142705213814862
0.5217442338433853,0.2435759055014639,-0.40707748316864045,0.27820084605405754,0.4299468579233541,0.41154488623182617,0.9559573838763817
-0.7883362712570388,-0.8802420510394472,-1.5408824692679373,-0.7429615951322268,-0.48479550978094227,-0.47483048263487626,0.7669821673095719
0.7399102031471255,1.4928676394778222,1.5349016423602777,0.5705856347220605,0.23763519155068874,-0.4540459544988429,-0.30692758979774204
0.3677332345796047,0.49589111802302616,0.21973401901705217,1.001381347594736,0.42199979492634687,-0.39891908313221447,-0.3719365308084034
-0.08495012785730148,-0.21623357521571346,-0.9345993663890187,-0.180537915003673,-0.2746782786749068,2.6523582000366135,0.5214234170318396
0.10045215800653379,0.04918955953813754,0.42065596022857343,-0.11923429937635943,-0.5100216122114901,-1.0821541612890109,-0.5309404251092806
0.8499932010635597,0.7534946235038672,0.3625001338733348,-1.340230501933488,-2.1219398144758195,-0.35577884549400546,-1.506885200023007
0.10388375941031616,0.30629320910528335,0.614333918539901,0.40106871183926096,0.4040012693044424,0.4354016156655012,0.2288704270491893
0.19341570571304936,0.272416153834245,0.7119190188930766,0.9383381035968044,1.1242780838757562,0.26348775262544843,1.5754990957278934
-0.10768152677345183,-0.483324436981956,-0.5896340209462323,-0.722017827350162,0.12582834676071575,-0.26336579125865284,-1.0968923838602533
-0.5602886051588434,-0.5938949489366736,-0.6424469897073702,0.05887222907955536,-0.4998216708746985,0.40622646455295464,-0.30678895248361043
-0.8622506798716937,-0.5834997260566213,-0.4453989809713212,-0.857564424464217,-0.39537622553730073,-0.3331369838830071,0.2656704470718846
0.07178509071507345,-0.6305742020782346,-0.5321757474796244,-0.18179875285275462,-0.4496636300803605,-0.07135250053240327,-0.10777181998122909
-1.1508918873671334,-2.1755976869147013,-1.944543628263041,-1.714009043444566,0.02934109847990407,-0.4730333539182099,1.5691892188760876
0.4987182840552494,-0.46847477448252184,-0.38499563874502224,-0.3927000858803069,-0.34512129797372215,-0.09356305140584192,-0.2288067616237371
-1.7058708502239415,-1.385771590541239,-1.1990609697474757,-0.5496141501924499,-0.2327697316060915,-0.5045475252328331,-1.2327381034956535
0.40142578875391866,1.4671059056162012,1.1600676029384187,1.2586093064363713,1.8113388044460095,0.7195424885505524,1.4158386248082742
0.5174044790087358,0.3051715157723112,0.004225838728998399,0.026225847396712854,0.10964759977177033,0.7644635407475388,-1.437998409633395
0.11059403263842384,0.08470337951218652,0.08623824832058906,0.5972411579983492,1.2027445077524592,-0.019788607743271257,0.1966886448928419
0.6437774813608234,-0.3919995314574707,-0.46113832563760354,0.07221503377968916,0.5598728945074869,0.18596463462458696,0.24762670974878756
0.5886748558835267,0.5160335313296893,0.20704523023339544,0.5396662985068252,-0.18445046826330702,-0.7303293473934307,0.40948050535094094
0.060092089441942394,0.34322218618042033,0.34746573228967625,0.5665742441761521,0.8388823288537803,0.23723086474995803,-0.27944204735667233
0.42855677861858693,0.6702493553636281,0.29647888060001454,-0.17671589065734067,0.37529483600888514,0.019524964699691994,1.428081573177602
0.03796794623093631,0.003261053222032014,-0.42716208143994094,0.42422142079248815,0.02193841409223904,-0.023337251157165916,-0.10326774511146684
-1.0192523889472382,-1.3869702818574543,-1.375626682126189,0.23913352118968523,-0.11554673247382154,-0.3167163324341322,-0.6628547606861904
0.16217659873308238,-0.12977444298581567,-0.7803817648225213,0.01850322284114575,0.07746904140903514,1.073095108818866,0.5072994370548216
-0.11620138201049249,0.24412440122404944,0.4737836598526739,0.08194957529408647,0.029688245634182216,-0.09768658656718554,0.6587248666106579
0.9740682396334099,0.13459628865827156,0.42517464830353785,0.40107174723125844,0.7728109224484254,-0.7879065573648746,0.08065126187456916
0.3387284516494044,0.33529923006310375,0.19884112602579113,-0.10126306618150871,0.2927504412815235,0.24519546739316764,0.17151714158625858
1.031345656881383,0.3525284085563901,0.5528475091958263,0.4285664183596523,0.6768287853915375,-0.8353051168509835,0.1695933722649101
-1.3142482960061508,-1.0033983160744238,-0.8200837514764556,-1.6900292237757633,-0.4667493587975734,-1.6862055712319532,-1.1783260423952058
0.19324654967286437,0.15371398132991157,0.6256295257373405,-0.1533307728918169,0.2673217270078865,-0.021247912848070056,-0.8724153370397189
0.3284250666382962,0.13777089849125124,0.08630743144422973,0.8513888019155609,0.578121726079134,0.43149253444325714,0.6648062418477292
0.9285100702935521,1.4272503089305104,1.1116662167895932,1.2862501892150113,0.4386473277699948,1.5083814078221518,2.8297938983232775
-0.6134858368973847,-0.45024467041596056,-0.8162319108934418,-0.5920580585984078,-0.49987026040634297,0.206029019340353,-0.32723590749784826
0.054178677343099765,-0.507795132274514,-0.11402381511149573,-0.5000315350277497,-0.707765353212213,-0.08591884505052352,-0.6398813216507646
-0.5685640640025666,-0.5818927193416321,-0.8267590418461432,-0.03148482773133851,-1.2345917776952382,0.8509755378876674,-0.07714747810399136
-0.507782305902209,-1.2679128605336438,-1.1887916926551048,-0.40169309931363034,-0.28662017088109876,0.303046031315666,1.3570718887859714
-0.08643960860341438,0.006013201615054434,-0.21891043715454084,0.34196526382017023,0.1149500475602303,0.629890144268756,-0.23372584085973247
-0.10356563618663611,-0.22785579084407664,-0.2903993646529086,0.13302451250623348,-0.03546824232414632,-0.11976075908903604,-0.2344001000410291
-0.3329434532121537,-0.21281463309205095,-0.1742770789769717,0.4988502044744751,-0.38822304588898027,0.11485733237080446,0.12127550933124964
-2.34736978611444,-1.49771048394579,-1.4025727540178128,-0.32568161128706274,-0.8876579800141835,1.1316971729703995,-0.48113361288748735
-1.0844556579456777,-1.06058013868159,-1.0390986153313222,0.2134807839457198,-0.555496074718033,0.6598094761745611,-0.6373935578774568
-0.05315324643209435,-0.3157710783033858,-0.6386332989446222,0.056365683545841566,0.11849662615912691,0.43644845448949254,0.10264762730879508
-0.8296266682329879,-0.37931392765793254,-0.24760969694421378,-0.4597029479299104,-0.2572162944131303,-0.09329891021536561,-0.3744564086467781
-0.13212240878251136,0.0403698055033926,0.8578440662495715,0.29511435160649413,0.9593202386073658,0.4442927796589868,0.867385878799917
0.005231959756079205,-0.04320137743665008,0.5864671099431201,-0.41264902205985,-0.8007300001310593,0.26314244352361615,0.866688223216879
-0.15273218512375575,0.08100019099207281,0.25099234040251467,-0.4627106687236769,0.02480813585684527,0.314118321687788,-0.2459074214604111
-0.9091547481647034,-1.9524561157747944,-1.0835539651613595,-1.668729145554309,-0.48018133936583607,-1.7963526756917523,0.8642837979606206
0.7431898912312509,0.8929426681995318,0.6355775826329573,0.15939920219827675,0.28313706418875856,-0.08898582535873933,0.554703575388078
-0.12332888867694408,-0.2564602718053352,-0.1592158838805976,-0.19658163794279812,-1.3857443465672223,0.5277707564774815,-0.003974963561043265
0.056419632843841126,-0.16638899280518024,-0.17767638338712263,0.0837929554841914,-0.3332237893663646,0.11595203614170951,-0.5167662649059931
-0.04345942878020098,-0.2562592540512758,-0.7948907844130293,0.307104530986537,-0.3542533585585935,0.4427297727349388,-0.27021330872508026
0.3805069946387058,-0.24356008834297443,-0.34367379266647957,-0.45939560389963147,0.999164742775563,0.05851252414675574,0.002478088110235588
0.11882003040264794,-0.23021680783973353,-0.5512981933470801,0.026386628987702304,1.0172460165413106,-0.05971990632804205,0.8856142284541679
-0.0107279272505582,-0.6070386083447059,-0.022126810273657926,0.43753901696317765,0.030352671296962036,0.2848234705632588,0.05970358144375039
-0.057200719309235454,0.122224817093275,0.04338750811783493,1.0264634836225428,1.0608019323493258,-0.2890190162781738,0.018661299425533073
-1.1779963206885962,-0.7220612908328603,-0.7429309074847066,-1.8869588436689246,-1.7283675319803473,0.2460234935948496,-0.6832974579031902
0.3544574229710506,1.0459358197818769,-0.0773448643747695,0.8558140520652814,2.1020820148357915,1.0851404236548707,2.208411055693909
0.06809410475860386,0.18902929559381096,-0.2652404386148012,-0.012705290904378101,0.22366946299336013,-0.23762681373952135,-0.3980582802148447
0.26255974991951697,0.33544031987400297,0.4409166882510386,0.5648705350928342,0.4655372324274282,-0.46873387764057783,0.08980497676725814
-0.012554231710978945,-0.029083458667123002,0.3805131601758986,-0.5293778767168857,-0.2006381473696216,-0.3209533479728189,-1.6801426778095407
-0.14541618607614296,-0.12693253907440444,-0.2600911360903405,-0.11076078396553603,-0.1639620404500671,-0.2894721372862532,-0.16561898330336447
-0.08376114008649735,1.7493407564860404,1.84731908194768,0.9206362452407808,0.2917609609073416,0.715176039491286,0.7770898744518799
-0.16296851963515474,-0.39732168954108205,0.8450402571010445,-0.09698573065061233,-0.2600914358572555,0.012733165141090639,0.6249851874937682
-0.4761143245937678,-0.37199532181108935,-1.2739854617075879,-0.817529161699649,0.04390361464849657,-1.4748953827885387,-0.6479457700523256
0.08812214307585607,0.12011294294438452,-0.42811430570589104,0.35816958656642256,0.4409128664782213,-0.45026231469002137,-0.28684120931841334
-0.14785930827280627,0.6612045204728936,0.46543068199927506,0.2816039907527789,1.282960241112095,-0.5561115109164413,0.9473533416757395
0.5996688153551953,0.5961568824294143,-0.15751937607885547,-0.14368948943109242,-1.1867961826932227,-0.5549684636946492,-1.048196534205951
0.4124269298563739,0.12191698776244886,0.9038826725282076,0.07479630139616505,-0.4826892102785232,-0.12479728613155025,0.6501357084993721
-0.3077364354315801,-0.3738615446518331,-0.629876742148151,-1.919090648479502,-1.3563928758167152,-0.026510285108316812,-0.8438637760338785
1.5998831079720677,1.3143413963754704,1.21455909455933,1.7238674168102404,0.653404188732768,2.0011634297757506,1.8578114764707097
-0.1336193089280146,0.5472237302023175,0.5073988199393756,-0.7578077327127026,-0.631055055676373,-0.7103849879583596,-0.6003932897532498
-0.1024522642448795,-0.18476933650655805,-0.036823736613580016,-0.2043057622996419,-0.1061985522488049,-0.11481735887343991,-0.4682013624872363
-0.4390254553723561,-0.21975775923707014,-0.25794098330962667,-0.1324132268516299,-0.35559444493619485,-0.043126710732740194,-0.18238045906830574
0.9494624657876239,0.8071507428743522,1.0100455844108227,0.8447492616813845,0.6257516291783747,-0.27969903254923323,0.44647876779156603
-0.66005535902322,-0.4270399346340202,-1.0228645924760544,-0.5364009054442441,-0.47586431619873815,-0.5049444836441718,-1.0348223585843614
0.02231209354097214,-0.039284640964531284,0.4528681105876289,0.8992933404378338,-0.2923641801252326,1.6616665441988896,0.16491799502123317
0.4010021846166031,0.5852789142866156,0.4095861510024828,0.33708929135994536,-0.0479933039826293,-0.03164667916827807,0.29759385660295934
0.7803307405050101,0.36924706761784315,0.6926734494301434,0.1942571692142056,-0.4823047445628179,0.44751140755799695,0.805667573411734
-0.5774889194048292,-0.8879175447482732,0.7878418452556866,-1.0336569557285449,-0.9890335441087528,0.30447608549667965,0.01809250768992629
-0.03188338989888341,0.2411068382582464,0.26651249284808776,-0.03944092328572746,-0.3758464552502439,0.1342378269783216,-0.3784553852116892
-0.03314071593560135,-0.04247951818122088,-0.1665533586238326,-0.26519139976534545,-0.037814329008864445,-0.2402422470109254,-1.2078913966374132
-0.3497823119636729,-0.7522434577492914,-0.4954624712589506,0.4033148509908069,-0.003035249200490295,-0.3014616040282699,0.5549573494005591
-0.3581846519747646,0.408726609349219,0.42670641569648793,-0.12713776765400253,0.26323237451265924,0.14606552095103142,0.8241909034385613
2.4521528958876853,2.2609213615241277,1.898360992424836,0.825106453410414,1.4338604021627637,-0.15446159468210638,-0.008390499794153294
1.2125152641747103,0.04621279434057102,0.2306774406387858,-0.24444249569593315,-0.012217026638226491,-0.7030087314947914,-0.23438082213178132
-0.1293422096348053,-0.2287823998783057,-0.7380728747972661,1.1944013306987058,0.3012168941008438,0.01839973943933777,1.2299308237270616
0.004654224918095516,-0.06539611642319611,-0.6746040611352021,-0.40186247632470096,-0.06483625845330881,0.37573513523019375,0.02716282223689677
-0.7169971417110635,-0.22720443553434877,-1.220232832960015,0.2179170849356855,0.12753670252387922,0.12887890874260147,0.8998470125403205
0.11479579725842193,0.37899251895090674,-0.19262235602730843,-0.003986751582077799,0.31771686202931404,-0.24300793709017876,-0.2947979886691162
0.18106088451062263,0.04779400914000595,-0.2392191758844264,0.06924126261931925,0.5973276727211541,0.09499838070837602,-0.16862576785488878
-0.3479271551696821,-0.5450031428336984,-0.6595010653817192,0.8758501658317758,0.3490659902566866,0.0006713967262855768,-0.9294815427114839
-0.05868566976813548,-0.12844520162189105,0.21290450242475206,0.10777072300073628,-0.6180845214411901,-0.3666558818365742,-1.053738038759795
-0.45269978577231573,-0.23880957126031133,1.0158932228014494,0.8556729810685217,0.42010051387231484,0.5424978413943382,0.6062103797088274
-0.21962323835714412,1.1002112779786262,1.3013345922675923,0.9302197822485639,0.39611085329388257,0.5055852035955716,1.6408076007482006
-0.20132204909229892,-0.09750288551239589,-0.234367920715839,0.958826653295733,-0.2207321469231076,1.072715808289945,0.5652531129531655
0.027854606296846888,-0.21199604900897537,-0.062246114685195475,0.3756794723877519,-0.08873369465764325,1.2294016018856402,0.8371378014691553
0.40892814559348134,0.35849132163602365,0.29064890281122724,0.19286921399678852,0.3126560025565838,0.800582028341951,-0.11063141848689528
-0.5144323888275499,-1.1482191507535426,-0.9707557144782998,-0.2316109302931479,-0.4816356379253306,-0.11669519339947988,-0.3301027091167975
1.579122571070526,1.673206220876553,1.5228940104357995,0.9097904391971414,1.1263800266103803,-0.005997315846467862,1.2996397140006632
0.04221372122686684,0.2643439027189265,1.234819492497656,-0.3261297427233759,-0.05179549908170933,0.6300799503656496,1.0442993036665889
-0.13403892546723847,-1.714118777218128,-1.2016313859453351,-1.161036796779197,-0.7925179513219744,-0.28052645851721936,-1.2264447664364577
-0.4791769276842509,-0.3364576798266066,-0.4701542020827936,0.06330179003754266,0.23572371651727203,0.3737474090984286,0.30675611989904245
-0.24846364243608007,0.32394761293937135,0.22239581516069973,-0.41234768374859493,-0.29951858863605435,-1.6315594204017123,-0.287917076483445
0.25800666135851125,1.5618478889780774,1.6898190511677067,0.8101852763465385,0.33323687797075685,-0.6583024583225778,0.7148138821630191
-0.5312670772755732,-0.5664014489065803,-0.4970516394692141,-0.3504709688182841,-0.4350290341129771,0.6666437075735876,0.40202075812026183
0.10574178504931975,1.0415725753153207,0.20343435600496917,1.042999859724619,0.9234615651478714,0.43546920265049444,0.643120061563908
-0.8621277997798816,-0.597831706640186,-0.7326885053204235,-0.1854098149316299,-0.3730957273121436,-0.03605325106415221,-0.6427173857658107
-0.12490091283561183,0.14494254457487754,0.11507545898971948,0.5144569972988835,-0.23310265189299542,-0.4196315393364789,-0.2570371764580981
0.01735536705703735,-0.17700167801406946,-0.18902450604094034,-0.2065730422083482,-0.11574692781437618,-0.3282757198675139,-0.781104616304265
0.6607964646599275,0.5218887244133785,0.7736380269799714,0.26794913202505166,-0.1991736546237587,0.20861666405410187,0.5603662366127738
-0.26872710616668827,-0.029653854418212527,-0.4169529628078659,0.053972347894053585,-0.551831618200911,-0.0013669455633402374,-0.05838039666870021
0.31725878007309294,0.205965111763751,-1.0247735498421044,1.4555576049479948,0.5433997394197954,0.17491891243012944,-0.11226655053467972
-0.5049919838917304,-0.7397145721050501,-0.7106550197815937,0.6343029405924534,0.07340848889553096,-0.012883349698416815,-1.7733333779212384
0.9079097273102975,0.4625110612969338,-0.532891990426074,0.39163931930405854,0.9300865038836276,-0.07054648577792956,-0.9473806729059426
0.22179633263633078,0.056650270601375285,0.15392379814654544,0.44017626623720746,0.39612955744662637,-0.03579469595496652,1.202793009083288
0.1606830553751978,0.4631153630767101,-1.3869453575004933,1.6672009404673664,1.1122832890616483,2.0675814356689077,0.546739926512076
0.038347851970639724,-1.001155870445526,-0.8159006850819758,-0.34921470718527686,-0.4230607786365754,-0.11387396610576464,-0.41387130300377273
0.33342778892256253,-0.09952013643883806,-0.3549507860802947,-0.37393428902514814,-0.6444263477623253,0.32777054304683534,-1.7203863936331252
-0.14587711491760455,0.15027500402486782,0.2585695393045413,0.9105226427845496,0.7886084050853391,-0.0963777106559097,0.3341513985256958
0.023450703487427935,0.1569393905654663,0.6222744880443978,0.4950630810047915,-0.953772114612792,-0.3989344583944297,-0.03316770867205282
-0.491058658566087,-0.9831554460562446,-0.6555613740806425,0.682461044643599,0.08300609068586898,-0.4800283421691266,-0.3988400400466753
0.11489122205686365,0.1161483902819703,-0.48686156059706265,0.04979198902529722,0.3473644234576717,0.005139360748267545,-0.058887596929841274
-0.30682398749065554,0.3401735224470025,-0.03545094969250939,-0.296110798267408,0.048612182918731706,-0.728425687716869,-0.4744229497165918
-0.9929916283570929,-1.0587019983385766,-1.6681051076391482,-0.4152930427930659,-1.0537139726854414,0.023493024351255568,-0.9658302790027258
0.32743382637484447,0.15120737605368895,-0.2579557950760065,0.012066067213352821,0.10163668039050056,-0.5228947040818845,-0.18227647335366498
-0.14819048799306364,-0.3816731587468606,-0.2563343752898192,-1.1611563726026262,-0.4278087399316534,0.35162447898684807,0.4260741714317949
0.08169911775281047,-0.6434208903479424,-1.1198743128225566,-0.2846131637092022,-0.2599521880754968,1.8932785358925404,0.26943814131271127
-0.09310202698158969,0.14667884325747388,0.7284780047860937,0.1166529839168613,0.08924580247773689,0.2703630404282262,0.07912560523173451
-0.024295262156077805,-0.3583568831355435,-0.5556343161282719,-0.5407948190886938,-1.2021180979568968,-0.4813276681982936,-1.632337999323195
-0.07689839040281041,-0.7197588119598772,-0.7078886470015813,0.15276463705546794,-0.5664014333085757,0.03790793698334298,0.24943466968204397
1.006326707601622,0.36099042503713846,0.34939744429452196,0.12945385136399598,0.5765560598156165,-0.6029291148474994,-0.29639566471988577
0.4152190513268783,0.5576090141883809,0.4270606554561368,-0.07090853821292145,0.42315338615616677,-1.2017158681073083,-0.402599974808867
0.18879942161519628,0.3551597511339525,0.39424269768587106,0.7710343822941625,0.4993477274956801,-0.5888103426173388,-0.7473772915919084
-0.18655960184123016,-0.07511736008785097,-0.918149844820234,0.15844002894282058,-0.5220181269007268,1.2030977496289,0.559247388896136
-0.3636909012349043,-0.233979049203913,0.038998135017694086,-0.3323257616910357,-0.8511098799093227,-0.5150111727233257,-1.1871836623157574
